Time s	       Force Beam 1Å  N	Force Beam 2Å  N	Force Beam 3Å  N	Force Beam 4Å N	       Vertical ForceÅ  N	Force Beam 1Ç N	Force Beam 2Ç N	Force Beam 3Ç N	Force Beam 4Ç N	Vertical ForceÇ N
5.364000	163.72	154.50	44.83	38.34	401.40	262.51	193.09	114.29	117.96	687.88
5.366000	163.99	154.71	45.02	38.47	402.22	262.86	193.31	114.40	118.18	688.79
5.368000	164.05	154.93	44.94	38.80	402.73	263.44	193.39	114.13	118.23	689.22
5.370000	164.21	154.77	44.91	38.58	402.49	263.52	193.34	114.49	118.68	690.05
5.372000	164.32	154.63	44.99	38.74	402.71	263.82	193.64	114.40	118.81	690.71
5.374000	164.63	155.01	45.13	38.74	403.53	264.34	193.69	114.13	118.95	691.14
5.376000	164.57	154.95	45.18	38.85	403.58	264.50	193.64	114.16	119.03	691.36
5.378000	164.87	155.03	45.24	38.85	404.02	265.05	193.61	114.29	119.17	692.16
5.380000	165.42	155.01	45.32	38.91	404.68	265.57	193.75	114.35	119.64	693.34
5.382000	165.42	155.22	45.35	38.74	404.76	266.11	193.72	114.49	119.86	694.21
5.384000	165.18	155.01	45.16	39.07	404.43	266.36	193.69	114.38	120.19	694.65
5.386000	165.48	155.22	45.02	39.12	404.86	266.90	193.72	114.24	120.14	695.04
5.388000	165.70	155.27	45.13	39.18	405.30	267.12	193.55	114.29	120.36	695.37
5.390000	165.86	155.36	45.24	39.12	405.60	267.64	193.23	114.13	120.44	695.47
5.392000	166.06	155.17	45.27	39.29	405.80	267.75	193.23	114.02	120.77	695.80
5.394000	166.17	155.36	45.46	39.26	406.26	268.43	193.20	114.18	120.61	696.46
5.396000	166.36	155.33	45.16	39.29	406.15	268.71	192.95	113.88	121.05	696.62
5.398000	166.47	155.70	45.32	39.50	407.01	269.25	192.76	114.07	121.27	697.39
5.400000	166.63	155.62	45.35	39.45	407.07	269.50	192.57	113.83	121.30	697.23
5.402000	166.85	155.41	45.51	39.45	407.24	270.29	192.46	113.69	121.63	698.10
5.404000	167.15	155.62	45.40	39.64	407.84	270.78	192.18	113.42	121.66	698.07
5.406000	167.46	155.65	45.29	39.78	408.20	271.22	192.07	113.17	122.15	698.65
5.408000	167.65	155.92	45.57	39.61	408.77	271.63	191.88	113.20	122.26	699.01
5.410000	167.79	155.73	45.40	39.88	408.82	271.74	191.50	113.20	122.15	698.62
5.412000	168.23	155.97	45.35	39.91	409.48	272.45	191.00	112.95	122.43	698.86
5.414000	168.42	155.73	45.40	39.83	409.40	272.61	190.95	112.87	122.38	698.84
5.416000	168.56	155.68	45.35	40.21	409.81	272.91	190.64	112.59	122.24	698.42
5.418000	168.69	155.73	45.46	40.13	410.03	272.86	190.12	112.46	122.21	697.68
5.420000	168.97	155.73	45.51	40.24	410.47	273.05	189.87	112.05	122.35	697.35
5.422000	168.86	155.65	45.51	40.29	410.33	273.08	189.41	112.13	121.99	696.64
5.424000	169.22	155.54	45.27	40.48	410.53	273.30	189.41	112.10	122.13	696.96
5.426000	169.13	155.62	45.24	40.37	410.39	273.30	189.38	111.85	121.99	696.55
5.428000	169.30	155.38	45.24	40.35	410.29	273.81	188.94	111.77	121.99	696.55
5.430000	169.22	155.46	45.21	40.43	410.34	273.68	189.02	111.72	121.93	696.39
5.432000	169.11	155.41	45.07	40.40	410.01	273.81	188.97	111.41	122.21	696.44
5.434000	169.44	155.17	45.24	40.35	410.21	273.84	189.30	111.33	122.07	696.58
5.436000	169.27	155.14	45.21	40.51	410.15	274.20	189.22	111.52	121.85	696.82
5.438000	169.35	155.17	45.10	40.70	410.34	274.03	189.08	111.33	121.68	696.16
5.440000	169.44	155.33	45.21	40.43	410.42	274.28	189.13	111.11	121.74	696.30
5.442000	169.33	154.95	45.07	40.73	410.10	274.11	188.97	111.39	121.60	696.11
5.444000	169.66	155.17	45.18	40.62	410.65	274.11	189.05	111.28	121.44	695.91
5.446000	169.49	155.01	44.96	40.56	410.05	273.90	188.83	110.98	121.13	694.87
5.448000	169.49	155.17	44.94	40.45	410.07	273.98	188.89	110.81	121.05	694.76
5.450000	169.41	154.79	45.07	40.62	409.91	273.73	188.94	111.11	121.02	694.84
5.452000	169.44	154.93	45.13	40.59	410.10	273.57	188.75	110.87	120.55	693.77
5.454000	169.38	154.74	45.18	40.40	409.73	273.65	188.72	110.73	120.61	693.74
5.456000	169.52	154.85	44.96	40.59	409.94	273.51	188.72	110.78	120.36	693.41
5.458000	169.46	155.01	45.07	40.75	410.32	273.21	188.94	110.73	120.17	693.08
5.460000	169.27	154.77	44.91	40.43	409.40	273.35	188.86	110.73	120.41	693.39
5.462000	169.44	154.87	44.91	40.64	409.89	273.21	189.05	110.76	120.17	693.22
5.464000	169.27	154.47	45.24	40.54	409.54	273.21	189.38	110.78	120.11	693.52
5.466000	169.27	154.58	44.85	40.64	409.37	273.27	189.35	110.73	119.83	693.22
5.468000	169.38	154.79	44.94	40.43	409.56	273.21	189.38	110.81	120.00	693.44
5.470000	169.38	154.95	45.13	40.59	410.08	273.08	189.27	110.67	119.83	692.89
5.472000	169.55	154.90	44.99	40.78	410.24	272.86	189.60	110.95	119.81	693.25
5.474000	169.55	154.82	44.85	40.48	409.72	272.80	189.55	110.73	119.45	692.56
5.476000	169.52	155.03	45.07	40.78	410.43	272.97	189.55	110.84	119.45	692.83
5.478000	169.49	154.85	44.96	40.54	409.86	272.59	189.55	110.73	119.01	691.90
5.480000	169.66	155.03	45.02	40.64	410.38	272.59	189.16	110.45	118.98	691.21
5.482000	169.60	154.90	44.88	40.48	409.89	272.31	189.30	110.40	118.62	690.66
5.484000	169.46	154.74	45.10	40.54	409.86	271.93	188.91	110.15	118.51	689.54
5.486000	169.55	154.77	45.07	40.54	409.94	271.93	188.72	109.74	118.29	688.72
5.488000	169.44	154.71	45.27	40.59	410.03	271.68	187.98	109.66	117.98	687.34
5.490000	169.27	154.82	45.02	40.70	409.83	271.47	187.84	109.49	117.71	686.55
5.492000	169.24	154.79	44.96	40.70	409.72	271.27	187.43	109.36	117.68	685.78
5.494000	169.05	154.50	44.91	40.64	409.13	271.19	187.02	109.14	117.38	684.76
5.496000	168.89	154.58	44.99	40.43	408.91	271.06	186.30	109.06	117.05	683.50
5.498000	168.83	154.50	45.21	40.54	409.10	270.97	186.22	108.70	116.91	682.84
5.500000	168.64	154.45	44.91	40.64	408.66	270.62	185.76	108.70	116.41	681.52
5.502000	168.45	154.29	45.13	40.43	408.31	270.59	185.43	108.37	116.25	680.67
5.504000	168.42	154.15	44.66	40.18	407.44	270.40	185.21	108.10	115.94	679.68
5.506000	168.17	154.05	44.91	40.35	407.49	270.18	184.60	108.15	115.91	678.88
5.508000	167.90	154.31	44.94	40.32	407.49	269.88	184.03	107.66	115.61	677.21
5.510000	167.90	154.18	44.80	40.10	407.00	269.66	183.34	107.33	115.36	675.73
5.512000	167.62	154.02	44.61	40.07	406.34	269.53	182.98	107.41	114.89	674.85
5.514000	167.46	154.15	44.88	40.07	406.59	268.87	182.60	107.08	114.75	673.34
5.516000	167.51	154.02	45.02	39.83	406.40	268.62	181.75	106.73	114.23	671.36
5.518000	166.99	153.83	44.42	40.05	405.31	268.54	181.47	106.31	113.73	670.09
5.520000	167.02	153.62	44.58	39.78	405.01	267.86	180.98	106.26	113.32	668.45
5.522000	166.66	153.67	44.61	39.83	404.79	267.45	180.24	105.82	112.77	666.31
5.524000	166.44	153.67	44.47	39.67	404.27	266.90	179.63	105.52	112.27	664.36
5.526000	166.27	153.14	44.64	39.37	403.44	266.25	179.14	105.27	111.83	662.52
5.528000	165.81	153.38	44.69	39.59	403.48	265.54	178.67	105.33	111.22	660.79
5.530000	165.73	153.30	44.72	39.59	403.35	265.10	178.40	104.81	110.94	659.28
5.532000	165.42	152.87	44.36	39.56	402.23	264.56	178.18	104.83	110.34	657.93
5.534000	165.15	152.71	44.34	39.23	401.44	263.90	178.09	104.92	109.95	656.89
5.536000	164.98	152.74	44.44	39.40	401.58	263.54	177.74	104.86	109.45	655.63
5.538000	164.65	152.44	44.23	39.34	400.68	263.00	177.52	104.64	109.20	654.39
5.540000	164.41	152.44	44.12	39.18	400.16	262.73	177.57	104.56	108.96	653.84
5.542000	164.19	152.47	44.25	38.96	399.89	262.02	177.65	104.48	108.85	653.02
5.544000	163.88	152.28	44.14	38.91	399.24	261.99	177.57	104.61	108.51	652.72
5.546000	163.88	152.12	44.28	38.96	399.27	261.22	177.74	104.53	108.15	651.68
5.548000	163.55	152.09	44.23	38.64	398.53	260.79	177.63	104.50	107.58	650.52
5.550000	163.17	151.80	43.95	38.69	397.63	260.24	177.85	104.45	107.27	649.84
5.552000	163.06	151.75	44.06	38.58	397.47	259.69	177.60	104.31	106.86	648.49
5.554000	162.89	151.83	44.14	38.64	397.52	259.50	177.57	104.34	106.64	648.08
5.556000	162.48	151.64	44.12	38.36	396.62	258.93	177.30	104.26	106.36	646.88
5.558000	162.18	151.67	43.92	38.42	396.21	258.38	177.54	104.09	105.97	646.03
5.560000	162.01	151.53	43.98	38.28	395.83	257.78	177.49	104.12	105.59	645.01
5.562000	161.82	151.56	43.92	38.09	395.42	257.56	177.41	104.20	105.06	644.27
5.564000	161.63	151.29	43.82	38.07	394.82	256.88	177.49	104.01	105.01	643.42
5.566000	161.41	151.16	43.76	38.31	394.66	256.47	177.57	104.23	104.37	642.68
5.568000	161.49	151.21	43.73	37.96	394.41	256.25	177.60	104.07	104.32	642.27
5.570000	161.19	151.08	43.76	37.96	394.00	255.71	177.43	103.93	103.88	640.98
5.572000	160.86	151.05	43.73	37.82	393.48	255.21	177.41	103.93	103.60	640.18
5.574000	160.75	150.92	43.62	37.82	393.13	254.50	177.46	103.85	103.24	639.08
5.576000	160.39	150.78	43.76	37.85	392.80	254.26	177.41	103.87	102.66	638.23
5.578000	160.14	150.73	43.76	37.82	392.48	253.85	177.43	103.74	102.30	637.35
5.580000	160.25	150.76	43.60	37.71	392.34	253.06	177.41	103.57	102.11	636.18
5.582000	159.95	150.73	43.73	37.82	392.26	252.70	177.08	103.71	101.89	635.41
5.584000	159.59	150.57	43.65	37.71	391.55	252.29	177.05	103.71	101.69	634.78
5.586000	159.54	150.33	43.65	37.60	391.14	252.02	177.05	103.60	101.00	633.70
5.588000	159.35	150.41	43.65	37.52	390.95	251.83	177.35	103.68	100.95	633.84
5.590000	159.21	150.46	43.73	37.55	390.98	251.28	177.32	103.57	100.51	632.72
5.592000	158.96	150.41	43.65	37.52	390.57	250.73	177.27	103.49	100.45	631.98
5.594000	158.85	150.20	43.73	37.69	390.49	250.65	177.46	103.46	100.29	631.89
5.596000	158.77	150.28	43.54	37.41	390.02	250.11	177.46	103.43	99.90	630.93
5.598000	158.55	150.06	43.32	37.31	389.26	250.11	177.35	103.33	99.40	630.22
5.600000	158.44	150.20	43.46	37.17	389.28	249.67	177.57	103.27	99.24	629.78
5.602000	158.38	150.09	43.68	37.33	389.50	249.56	177.68	103.49	99.07	629.83
5.604000	158.16	150.04	43.43	37.41	389.07	249.15	177.79	103.33	99.02	629.31
5.606000	158.11	150.09	43.65	37.28	389.15	248.96	177.74	103.38	98.93	629.04
5.608000	157.86	149.96	43.76	37.06	388.66	248.82	177.74	103.33	98.93	628.85
5.610000	157.53	149.80	43.41	36.93	387.68	248.55	177.76	103.43	98.74	628.52
5.612000	157.56	149.88	43.41	37.01	387.87	248.50	177.90	103.27	98.49	628.19
5.614000	157.15	149.77	43.46	37.03	387.43	248.50	177.90	103.11	98.44	627.97
5.616000	157.17	149.63	43.32	36.95	387.10	248.06	178.18	103.16	98.46	627.89
5.618000	156.93	149.69	43.35	36.90	386.88	248.33	178.34	103.13	98.35	628.19
5.620000	156.74	149.45	43.35	36.84	386.40	248.19	178.34	103.13	98.19	627.89
5.622000	156.46	149.47	43.35	36.84	386.15	248.33	178.45	103.05	98.19	628.05
5.624000	156.60	149.50	43.35	36.93	386.39	248.50	178.40	103.05	98.08	628.05
5.626000	156.46	149.47	43.27	36.63	385.85	248.22	178.67	103.13	98.35	628.41
5.628000	156.41	149.26	42.94	36.74	385.36	248.39	178.73	103.13	98.08	628.35
5.630000	156.30	149.26	43.10	36.82	385.50	248.17	178.67	103.49	97.91	628.27
5.632000	155.80	149.13	43.32	36.74	385.00	248.33	178.81	103.05	98.16	628.38
5.634000	155.66	148.97	43.16	36.60	384.41	248.22	178.73	103.05	98.08	628.11
5.636000	155.55	149.02	42.94	36.55	384.08	248.25	178.62	103.05	97.83	627.78
5.638000	155.31	149.07	43.08	36.63	384.10	248.25	178.73	102.94	97.75	627.69
5.640000	155.36	148.86	43.05	36.38	383.67	248.14	178.94	102.86	97.72	627.69
5.642000	155.39	148.81	42.78	35.97	382.96	248.30	178.92	102.83	97.39	627.47
5.644000	155.09	148.91	42.94	36.25	383.20	248.06	178.94	102.80	97.41	627.25
5.646000	154.59	148.51	42.67	36.30	382.09	247.92	178.86	102.83	97.61	627.25
5.648000	154.59	148.38	42.78	36.08	381.85	248.03	179.16	102.89	97.61	627.72
5.650000	154.04	148.41	42.72	35.70	380.89	248.11	179.27	102.61	97.50	627.53
5.652000	153.93	148.03	42.61	36.14	380.73	248.00	179.11	102.89	97.63	627.67
5.654000	153.99	148.11	42.61	36.08	380.81	248.41	179.36	102.86	97.41	628.07
5.656000	153.66	148.11	42.45	35.73	379.96	248.30	179.66	102.69	97.66	628.35
5.658000	153.35	147.50	42.34	35.78	378.99	248.33	179.91	102.72	97.25	628.24
5.660000	153.38	147.52	42.39	35.57	378.88	248.30	179.93	103.05	97.44	628.76
5.662000	152.80	147.74	42.48	35.76	378.79	248.22	180.07	103.00	97.55	628.87
5.664000	152.75	147.31	42.28	35.76	378.12	248.28	180.32	102.58	97.39	628.60
5.666000	152.50	147.36	41.96	35.43	377.27	248.28	180.46	102.78	97.80	629.34
5.668000	152.28	147.07	41.98	35.43	376.78	248.41	180.57	103.19	97.61	629.81
5.670000	152.06	146.96	42.07	35.46	376.57	248.33	181.00	103.30	97.55	630.22
5.672000	151.68	146.69	41.98	35.49	375.86	248.17	181.14	103.02	97.63	630.00
5.674000	151.90	146.64	41.93	35.49	375.97	248.58	181.39	103.41	97.61	631.01
5.676000	151.51	146.24	41.57	35.43	374.78	248.25	181.86	103.43	97.91	631.48
5.678000	151.18	146.19	41.74	35.30	374.42	248.55	182.10	103.60	97.97	632.25
5.680000	151.13	145.87	41.63	35.32	373.96	248.55	182.60	103.71	98.13	633.02
5.682000	150.47	145.84	41.57	35.21	373.11	248.39	182.90	103.68	98.05	633.05
5.684000	150.41	145.71	41.71	35.05	372.90	248.55	183.12	103.85	98.41	633.95
5.686000	150.08	145.44	41.57	35.32	372.43	248.55	183.53	103.96	98.35	634.42
5.688000	149.89	145.20	41.27	34.75	371.13	248.55	183.67	103.82	98.19	634.26
5.690000	149.59	144.96	41.30	35.16	371.02	248.74	183.81	104.20	98.24	635.02
5.692000	149.28	144.66	41.14	35.00	370.10	248.77	184.27	103.82	98.41	635.30
5.694000	148.93	144.42	41.05	34.81	369.23	248.71	184.44	104.12	98.30	635.60
5.696000	148.76	144.29	41.30	35.00	369.37	248.66	184.57	104.15	98.49	635.90
5.698000	148.46	144.13	40.78	34.78	368.17	248.88	184.88	104.15	98.57	636.51
5.700000	148.27	143.89	40.70	34.62	367.49	249.04	185.26	104.20	98.68	637.22
5.702000	147.94	143.89	40.92	34.73	367.49	249.12	185.15	104.09	98.63	637.03
5.704000	147.66	143.81	40.59	34.70	366.78	249.15	185.48	104.26	98.74	637.66
5.706000	147.44	143.57	40.86	34.86	366.75	249.42	185.59	104.23	98.68	637.96
5.708000	147.22	143.17	40.42	34.83	365.67	249.40	185.89	104.39	98.52	638.23
5.710000	147.11	143.09	40.34	34.62	365.18	249.48	185.89	104.31	98.74	638.45
5.712000	146.92	142.71	40.31	34.56	364.53	249.78	186.14	104.37	98.88	639.20
5.714000	146.18	142.60	40.59	34.35	363.74	249.83	186.14	104.23	98.96	639.20
5.716000	145.96	142.20	40.07	34.24	362.49	249.78	186.19	104.31	98.74	639.06
5.718000	145.49	142.15	40.10	34.24	361.99	249.97	186.41	104.50	99.02	639.94
5.720000	145.27	141.56	39.79	34.13	360.77	250.16	186.25	104.15	99.02	639.61
5.722000	145.08	141.48	39.77	34.07	360.42	250.30	186.41	103.98	99.24	639.96
5.724000	144.42	141.00	39.66	34.02	359.12	250.35	186.50	104.15	98.91	639.93
5.726000	144.06	141.05	39.60	33.86	358.59	250.68	186.52	103.96	99.24	640.43
5.728000	143.65	140.68	39.63	33.67	357.64	250.68	186.61	104.15	99.18	640.65
5.730000	143.35	140.36	39.11	33.83	356.66	250.90	186.69	103.79	99.54	640.95
5.732000	142.91	139.85	39.25	33.42	355.45	251.44	187.05	103.93	99.35	641.80
5.734000	142.30	139.61	39.17	33.75	354.84	251.55	186.83	103.87	99.62	641.91
5.736000	141.92	139.40	39.11	33.67	354.11	251.72	187.10	103.90	99.62	642.38
5.738000	141.61	138.89	38.81	33.48	352.81	252.05	187.10	103.90	99.73	642.81
5.740000	141.23	138.60	38.54	33.29	351.67	252.37	186.91	103.82	99.90	643.03
5.742000	140.79	138.38	38.48	33.07	350.74	252.35	186.72	103.57	100.15	642.81
5.744000	140.73	138.19	38.62	33.26	350.83	252.46	186.66	103.33	100.06	642.54
5.746000	140.07	138.01	38.29	33.02	349.41	252.70	186.36	103.24	99.87	642.21
5.748000	139.52	137.31	38.32	33.04	348.22	252.70	185.92	103.05	99.84	641.55
5.750000	139.14	137.07	38.21	33.07	347.51	252.59	185.59	102.83	99.73	640.78
5.752000	138.51	136.78	37.72	32.64	345.65	252.59	184.79	102.61	99.35	639.38
5.754000	138.26	136.43	37.94	32.77	345.41	252.54	184.38	102.28	99.35	638.58
5.756000	137.57	136.06	37.74	32.72	344.11	252.70	183.89	101.76	99.26	637.65
5.758000	137.24	135.57	37.47	32.55	342.86	252.67	183.17	101.62	98.88	636.38
5.760000	136.75	135.39	37.39	32.42	341.96	252.54	182.49	101.41	98.77	635.23
5.762000	136.36	135.12	37.31	32.39	341.20	252.48	182.08	100.99	98.35	633.94
5.764000	135.90	134.69	37.03	32.17	339.81	252.29	181.44	100.75	98.30	632.81
5.766000	135.18	134.27	36.81	31.96	338.23	252.26	180.59	100.23	98.08	631.19
5.768000	134.88	133.97	36.62	32.28	337.77	252.43	179.74	100.20	97.88	630.28
5.770000	134.36	133.62	36.57	31.90	336.47	252.13	179.33	99.62	97.61	628.72
5.772000	134.05	133.20	36.51	32.17	335.95	252.13	178.53	99.27	97.58	627.54
5.774000	133.39	132.74	36.21	31.96	334.32	251.94	178.01	99.18	97.47	626.63
5.776000	132.98	132.31	36.13	31.90	333.34	252.10	177.52	98.83	97.17	625.64
5.778000	132.38	132.34	35.99	31.79	332.52	251.99	177.02	98.22	96.64	623.91
5.780000	132.05	131.86	35.86	31.79	331.57	251.75	176.12	98.06	96.70	622.65
5.782000	131.44	131.38	35.77	31.74	330.35	251.72	175.40	98.06	96.25	621.47
5.784000	130.84	131.40	35.45	31.63	329.34	251.61	174.80	97.76	95.98	620.17
5.786000	130.78	130.76	35.36	31.60	328.53	251.25	174.17	97.18	95.87	618.50
5.788000	130.48	130.55	35.23	31.66	327.93	251.06	173.51	96.80	95.48	616.88
5.790000	129.90	130.26	35.17	31.36	326.71	250.60	172.60	96.33	95.26	614.82
5.792000	129.46	129.83	35.06	31.41	325.78	250.46	171.80	96.25	94.96	613.50
5.794000	129.08	129.83	35.01	31.25	325.18	249.89	170.93	95.84	94.40	611.09
5.796000	128.75	129.56	34.68	31.11	324.12	249.67	169.99	95.37	94.16	609.22
5.798000	128.25	129.19	34.84	31.20	323.50	249.48	169.09	95.07	93.71	607.38
5.800000	128.03	128.92	34.54	31.14	322.65	248.66	168.12	94.63	93.47	604.91
5.802000	127.81	128.92	34.38	30.98	322.11	248.50	167.25	94.00	92.83	602.60
5.804000	127.46	128.63	34.24	30.71	321.05	247.73	166.31	93.56	92.39	600.02
5.806000	126.82	128.33	34.35	30.98	320.50	247.27	165.65	92.52	91.56	597.03
5.808000	126.66	128.09	34.24	30.82	319.82	247.18	164.33	89.67	90.46	591.67
5.810000	126.14	127.88	34.16	30.68	318.87	246.12	163.18	89.04	90.04	588.41
5.812000	126.03	127.72	34.02	30.60	318.38	245.65	162.58	89.01	89.85	587.12
5.814000	125.53	127.77	33.83	30.54	317.69	245.27	162.17	88.52	89.35	585.34
5.816000	125.39	127.48	33.70	30.35	316.94	244.64	160.93	87.83	88.72	582.15
5.818000	124.90	127.32	33.86	30.03	316.12	243.91	160.16	87.45	88.19	579.74
5.820000	124.57	127.21	33.81	30.22	315.82	243.44	159.28	86.87	87.53	577.15
5.822000	124.24	127.21	33.50	30.11	315.08	242.84	158.35	86.21	87.53	574.96
5.824000	123.99	127.02	33.97	30.22	315.22	242.10	157.36	85.80	86.89	572.19
5.826000	123.85	127.10	33.70	30.25	314.91	241.78	156.67	84.90	86.37	569.74
5.828000	123.55	126.94	33.70	29.89	314.10	241.09	155.77	84.13	85.60	566.61
5.830000	123.33	126.73	33.56	30.06	313.69	240.38	154.81	83.77	84.80	563.79
5.832000	123.22	126.94	33.70	29.95	313.82	239.75	153.87	82.92	84.66	561.24
5.834000	123.03	126.57	33.48	30.06	313.14	239.26	153.02	82.70	83.83	558.84
5.836000	123.28	126.97	33.70	29.97	313.93	238.96	152.17	81.69	83.47	556.32
5.838000	122.78	127.10	33.61	29.78	313.30	238.23	151.15	81.11	82.97	553.49
5.840000	122.75	126.81	33.91	29.84	313.33	237.84	150.49	80.67	82.23	551.27
5.842000	123.00	127.37	34.05	29.78	314.22	237.24	149.40	79.91	82.01	548.58
5.844000	122.92	127.58	33.94	29.78	314.24	236.81	148.96	79.44	81.73	546.96
5.846000	122.95	127.64	33.97	29.81	314.38	237.35	149.45	78.70	89.85	555.38
5.848000	123.03	128.04	33.97	30.14	315.19	232.84	157.25	75.60	83.58	549.30
5.850000	122.81	127.98	34.41	29.78	315.00	230.85	149.86	68.42	82.64	531.80
5.852000	122.97	128.44	33.97	29.89	315.29	230.50	148.76	69.38	84.41	533.07
5.854000	123.19	128.49	34.46	29.92	316.08	230.91	150.71	70.36	85.07	537.08
5.856000	123.17	128.92	34.32	29.97	316.40	230.33	149.15	69.49	83.88	532.88
5.858000	123.30	129.40	34.57	30.00	317.29	229.84	147.36	68.91	83.06	529.20
5.860000	123.63	129.56	34.74	29.81	317.76	229.02	146.59	68.66	82.34	526.64
5.862000	123.85	129.64	34.90	30.00	318.41	228.94	145.99	68.55	82.12	525.63
5.864000	123.61	130.20	34.79	30.11	318.72	228.50	144.56	67.79	81.68	522.55
5.866000	123.96	130.31	35.06	30.03	319.38	228.12	143.79	67.68	81.12	520.74
5.868000	123.91	130.44	35.12	29.84	319.32	227.63	142.91	67.24	80.85	518.65
5.870000	123.99	130.31	35.28	30.03	319.63	227.33	142.26	66.94	80.35	516.89
5.872000	123.99	130.63	35.39	30.00	320.03	227.25	141.29	66.42	79.80	514.78
5.874000	124.21	130.82	35.34	30.06	320.44	226.54	140.17	65.54	79.30	511.57
5.876000	124.18	131.06	35.36	29.89	320.51	226.18	139.07	64.72	78.69	508.68
5.878000	124.35	131.16	35.34	30.03	320.90	225.93	137.89	64.39	78.09	506.32
5.880000	124.35	131.59	35.42	29.95	321.32	225.44	137.04	63.56	77.56	503.63
5.882000	124.21	131.43	35.80	29.95	321.41	225.14	136.13	63.07	77.31	501.68
5.884000	124.40	131.75	35.56	29.84	321.57	224.65	135.06	62.44	76.59	498.77
5.886000	124.51	131.99	35.67	30.22	322.41	224.43	134.29	61.97	76.40	497.12
5.888000	124.49	132.07	35.97	30.11	322.65	223.86	133.33	61.37	75.79	494.38
5.890000	124.82	132.29	35.99	30.27	323.39	223.31	132.26	60.90	75.16	491.66
5.892000	124.98	132.55	36.05	30.19	323.79	223.18	131.71	60.41	74.72	490.04
